,day_time,uplink_length,downlink_length,sum_flow
0,11_23,14018,13344,27362
1,12_0,50067,284669,334736
2,12_1,74342,324652,398994
3,12_10,1268107,2319638,3587745
4,12_11,1458775,23640031,25098806
5,12_12,624695,2401339,3026034
6,12_13,532677,1741621,2274298
7,12_14,581726,1897564,2479290
8,12_15,708433,14884884,15593317
9,12_16,797892,88910135,89708027
10,12_17,678028,51906508,52584536
11,12_18,756114,26831510,27587624
12,12_19,317954,3622778,3940732
13,12_2,140581,209347,349928
14,12_20,245479,2075319,2320798
15,12_21,160499,554833,715332
16,12_22,104246,577084,681330
17,12_23,72285,125563,197848
18,12_3,49926,226295,276221
19,12_4,54419,180091,234510
20,12_5,50888,241993,292881
21,12_6,47782,170967,218749
22,12_7,46188,180641,226829
23,12_8,119464,240331,359795
24,12_9,716655,2531135,3247790
25,13_0,61143,499075,560218
26,13_1,67127,206795,273922
27,13_10,233805,715024,948829
28,13_11,158876,632309,791185
29,13_12,219424,430599,650023
30,13_13,199905,665175,865080
31,13_14,236564,2179702,2416266
32,13_15,175040,538944,713984
33,13_16,168084,850790,1018874
34,13_17,164882,590056,754938
35,13_18,136208,615893,752101
36,13_19,132993,327090,460083
37,13_2,203695,348564,552259
38,13_20,149180,391889,541069
39,13_21,111030,722568,833598
40,13_22,108814,271191,380005
41,13_23,80091,242628,322719
42,13_3,39392,123849,163241
43,13_4,45195,211654,256849
44,13_5,56919,222057,278976
45,13_6,36363,339935,376298
46,13_7,57243,343594,400837
47,13_8,135561,604430,739991
48,13_9,215457,831150,1046607
49,14_0,47473,158282,205755
50,14_1,64554,297135,361689
51,14_10,179422,370962,550384
52,14_11,106025,722756,828781
53,14_12,141687,948212,1089899
54,14_13,151172,363659,514831
55,14_14,155913,214184,370097
56,14_15,124284,615486,739770
57,14_16,154375,516714,671089
58,14_17,130077,487270,617347
59,14_18,130110,887375,1017485
60,14_19,90230,556734,646964
61,14_2,193107,179037,372144
62,14_20,107589,378757,486346
63,14_21,113921,182924,296845
64,14_22,73555,71693,145248
65,14_23,61891,334839,396730
66,14_3,38113,260803,298916
67,14_4,41516,138420,179936
68,14_5,46721,250203,296924
69,14_6,43085,102267,145352
70,14_7,60348,197853,258201
71,14_8,117581,548437,666018
72,14_9,154155,643552,797707
73,15_0,41199,156880,198079
74,15_1,42313,61820,104133
75,15_10,1487455,26771538,28258993
76,15_11,1363471,12473204,13836675
77,15_12,794455,11532620,12327075
78,15_13,799703,18803168,19602871
79,15_14,595019,31050652,31645671
80,15_15,732401,8298555,9030956
81,15_16,603330,7777019,8380349
82,15_17,606618,5598946,6205564
83,15_18,572521,5185323,5757844
84,15_19,369819,1615138,1984957
85,15_2,161908,446430,608338
86,15_20,288437,1495831,1784268
87,15_21,163612,634681,798293
88,15_22,136798,562291,699089
89,15_23,90351,338449,428800
90,15_3,34697,186185,220882
91,15_4,60267,641647,701914
92,15_5,34700,151959,186659
93,15_6,70523,133236,203759
94,15_7,66338,194573,260911
95,15_8,155924,453154,609078
96,15_9,701528,9828667,10530195
97,16_0,69043,184959,254002
98,16_1,82291,220603,302894
99,16_10,1490087,17906411,19396498
100,16_11,1455416,20678962,22134378
101,16_12,640674,5131951,5772625
102,16_13,606589,21332089,21938678
103,16_14,864034,38798765,39662799
104,16_15,842655,36150277,36992932
105,16_16,699415,7549179,8248594
106,16_17,664463,17871602,18536065
107,16_18,585951,4538528,5124479
108,16_19,341693,2205821,2547514
109,16_2,243681,558056,801737
110,16_20,257962,1037605,1295567
111,16_21,190122,794735,984857
112,16_22,158669,618626,777295
113,16_23,114663,236719,351382
114,16_3,65858,135793,201651
115,16_4,63147,548875,612022
116,16_5,56895,311876,368771
117,16_6,51001,108482,159483
118,16_7,63956,191806,255762
119,16_8,165340,466200,631540
120,16_9,666485,13737538,14404023
121,17_0,74008,503100,577108
122,17_1,128255,320854,449109
123,17_10,1334896,2866329,4201225
124,17_11,1367895,6907155,8275050
125,17_12,603386,4250329,4853715
126,17_13,627568,2309990,2937558
127,17_14,667523,2666412,3333935
128,17_15,765435,16330809,17096244
129,17_16,668278,5917617,6585895
130,17_17,752371,18356163,19108534
131,17_18,797642,46369542,47167184
132,17_19,405555,9383492,9789047
133,17_2,242092,342148,584240
134,17_20,249498,1181906,1431404
135,17_21,228248,721327,949575
136,17_22,163142,633171,796313
137,17_23,125917,567655,693572
138,17_3,79411,341743,421154
139,17_4,76324,1113502,1189826
140,17_5,61995,309722,371717
141,17_6,61813,360001,421814
142,17_7,91366,466639,558005
143,17_8,167140,1440396,1607536
144,17_9,721627,3171759,3893386
145,18_0,80771,324785,405556
146,18_1,134530,295271,429801
147,18_10,1486473,9002176,10488649
148,18_11,1419105,14877431,16296536
149,18_12,598672,8177321,8775993
150,18_13,542812,3882834,4425646
151,18_14,579454,4840747,5420201
152,18_15,605368,3482751,4088119
153,18_16,536214,5191782,5727996
154,18_17,571853,7639969,8211822
155,18_18,462971,1675255,2138226
156,18_19,330534,41583687,41914221
157,18_2,188993,262129,451122
158,18_20,292726,12192915,12485641
159,18_21,163182,517391,680573
160,18_22,100103,206031,306134
161,18_23,48988,134826,183814
162,18_3,72033,333702,405735
163,18_4,78162,213755,291917
164,18_5,57326,570969,628295
165,18_6,55665,220832,276497
166,18_7,70239,197855,268094
167,18_8,183862,9993735,10177597
168,18_9,753814,25610996,26364810
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
